LLM,False Positives,False Negatives,Incorrect Extractions,Correct Matches,Precision,Recall,F1score,Accuracy,Parsed,Hospital,Prompt,Distressed
mistral(24b)*ImageInput*,5,42.0,2,2,22.22222222222222,4.545454545454546,7.547169811320755,4.3478260869565215,True,NYGH,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,1,40.0,4,16,76.19047619047619,28.57142857142857,41.55844155844156,26.666666666666668,True,CHEO,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,5,42.0,0,10,66.66666666666666,19.230769230769234,29.85074626865672,19.230769230769234,True,SickKids,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,3,23.0,4,11,61.111111111111114,32.35294117647059,42.307692307692314,28.947368421052634,True,Hamilton,LTNER/GPT-NER,True
gemma327b*ImageInput*,8,37.0,10.0,22.0,55.00000000000001,37.28813559322034,44.44444444444444,33.84615384615385,True,NYGH,LTNER/GPT-NER,True
gemma327b*ImageInput*,8,28.0,4,10,45.45454545454545,26.31578947368421,33.333333333333336,23.809523809523807,True,SickKids,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,27,36.0,3,3,9.090909090909092,7.6923076923076925,8.333333333333334,7.142857142857142,True,Kingston,LTNER/GPT-NER,True
gemma327b*ImageInput*,9,24.0,11.0,9.0,31.03448275862069,27.27272727272727,29.032258064516125,21.428571428571427,True,NYGH,LTNER/GPT-NER,True
gemma327b*ImageInput*,7,33.0,4.0,17.0,60.71428571428571,34.0,43.58974358974359,32.69230769230769,True,CHEO,LTNER/GPT-NER,False
gemma327b*ImageInput*,10,47.0,8.0,31.0,63.26530612244898,39.743589743589745,48.81889763779528,37.34939759036144,True,Hamilton,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,19,58.0,1,9,31.03448275862069,13.432835820895523,18.75,13.23529411764706,True,SickKids,LTNER/GPT-NER,False
gemma327b*ImageInput*,6,29.0,8.0,20.0,58.82352941176471,40.816326530612244,48.192771084337345,37.03703703703704,True,Kingston,LTNER/GPT-NER,False
gemma327b*ImageInput*,9,33.0,5.0,16.0,53.333333333333336,32.6530612244898,40.50632911392405,32.0,True,CHEO,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,5,50.0,0,6,54.54545454545454,10.714285714285714,17.91044776119403,10.714285714285714,True,SickKids,LTNER/GPT-NER,True
gemma327b*ImageInput*,8,50.0,3.0,12.0,52.17391304347826,19.35483870967742,28.23529411764706,18.75,True,SickKids,LTNER/GPT-NER,False
gemma327b*ImageInput*,4,23.0,6.0,26.0,72.22222222222221,53.06122448979592,61.17647058823529,49.056603773584904,True,NYGH,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,41,34.0,1,13,23.636363636363637,27.659574468085108,25.49019607843137,27.083333333333332,True,SickKids,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,28,71.0,2,2,6.25,2.73972602739726,3.8095238095238093,2.666666666666667,True,Kingston,LTNER/GPT-NER,True
gemma327b*ImageInput*,10,27.0,5.0,25.0,62.5,48.07692307692308,54.34782608695652,46.2962962962963,True,CHEO,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,15,32.0,1,7,30.434782608695656,17.94871794871795,22.580645161290324,17.5,True,SickKids,LTNER/GPT-NER,True
gemma327b*ImageInput*,,,,,,,,,False,SickKids,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,5,32.0,1,7,53.84615384615385,17.94871794871795,26.923076923076923,17.5,True,SickKids,LTNER/GPT-NER,False
gemma327b*ImageInput*,10,43.0,6.0,10.0,38.46153846153847,18.867924528301888,25.316455696202535,17.857142857142858,True,MtSinai,LTNER/GPT-NER,True
gemma327b*ImageInput*,7,26.0,5.0,14.0,53.84615384615385,35.0,42.42424242424242,33.33333333333333,True,MtSinai,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,7,27.0,0,41,85.41666666666666,60.29411764705882,70.68965517241378,60.29411764705882,True,SickKids,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,13,34.0,10,2,8.0,5.555555555555555,6.557377049180328,4.3478260869565215,True,MtSinai,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,7,38.0,1,13,61.904761904761905,25.49019607843137,36.11111111111111,25.0,True,SickKids,LTNER/GPT-NER,True
gemma327b*ImageInput*,8,33.0,5.0,16.0,55.172413793103445,32.6530612244898,41.02564102564102,32.0,True,CHEO,LTNER/GPT-NER,False
gemma327b*ImageInput*,10,24.0,7,9,34.61538461538461,27.27272727272727,30.508474576271187,22.5,True,LHSC,LTNER/GPT-NER,True
gemma327b*ImageInput*,12,30.0,4.0,11.0,40.74074074074074,26.82926829268293,32.35294117647059,26.190476190476193,True,LHSC,LTNER/GPT-NER,False
gemma327b*ImageInput*,9,40.0,10.0,22.0,53.65853658536586,35.483870967741936,42.71844660194175,30.985915492957744,True,NYGH,LTNER/GPT-NER,False
gemma327b*ImageInput*,12,59.0,8.0,19.0,48.717948717948715,24.358974358974358,32.47863247863248,22.89156626506024,True,MtSinai,LTNER/GPT-NER,True
gemma327b*ImageInput*,7,25.0,5.0,17.0,58.620689655172406,40.476190476190474,47.88732394366197,38.63636363636363,True,CHEO,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,2,44.0,6,16,66.66666666666666,26.666666666666668,38.095238095238095,24.242424242424242,True,LHSC,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,10,78.0,5,5,25.0,6.024096385542169,9.708737864077671,5.681818181818182,True,MtSinai,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,23,50.0,7,6,16.666666666666664,10.714285714285714,13.043478260869563,9.523809523809524,True,Kingston,LTNER/GPT-NER,True
gemma327b*ImageInput*,18,26.0,3,11,34.375,29.72972972972973,31.884057971014496,27.500000000000004,True,LHSC,LTNER/GPT-NER,False
gemma327b*ImageInput*,4,33.0,8.0,15.0,55.55555555555556,31.25,40.0,28.846153846153843,True,Kingston,LTNER/GPT-NER,True
gemma327b*ImageInput*,7,17.0,6.0,20.0,60.60606060606061,54.054054054054056,57.14285714285715,50.0,True,Hamilton,LTNER/GPT-NER,False
gemma327b*ImageInput*,7,41.0,5.0,21.0,63.63636363636363,33.87096774193548,44.210526315789465,32.8125,True,Hamilton,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,0,37.0,3,14,82.35294117647058,27.450980392156865,41.1764705882353,25.925925925925924,True,Hamilton,LTNER/GPT-NER,True
gemma327b*ImageInput*,16,34.0,10,12,31.57894736842105,26.08695652173913,28.571428571428573,21.428571428571427,True,Hamilton,LTNER/GPT-NER,True
gemma327b*ImageInput*,14,39.0,10,9,27.27272727272727,18.75,22.222222222222225,15.517241379310345,True,Hamilton,LTNER/GPT-NER,True
gemma327b*ImageInput*,8,49.0,8.0,22.0,57.89473684210527,30.985915492957744,40.366972477064216,29.333333333333332,True,NYGH,LTNER/GPT-NER,False
gemma327b*ImageInput*,9,46.0,0,6,40.0,11.538461538461538,17.91044776119403,11.538461538461538,True,SickKids,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,9,41.0,1,10,50.0,19.607843137254903,28.169014084507044,19.230769230769234,True,SickKids,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,3,55.0,0,8,72.72727272727273,12.698412698412698,21.62162162162162,12.698412698412698,True,SickKids,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,12,41.0,1,4,23.52941176470588,8.88888888888889,12.903225806451614,8.695652173913043,True,Kingston,LTNER/GPT-NER,False
gemma327b*ImageInput*,8,15.0,11.0,17.0,47.22222222222222,53.125,50.0,42.5,True,Kingston,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,39,35.0,3,2,4.545454545454546,5.405405405405405,4.938271604938272,5.0,True,Kingston,LTNER/GPT-NER,False
gemma327b*ImageInput*,6,47.0,6.0,11.0,47.82608695652174,18.96551724137931,27.160493827160494,17.741935483870968,True,Hamilton,LTNER/GPT-NER,True
gemma327b*ImageInput*,21,49.0,10,3,8.823529411764707,5.769230769230769,6.976744186046512,4.838709677419355,True,SickKids,LTNER/GPT-NER,False
gemma327b*ImageInput*,4,23.0,15.0,24.0,55.81395348837209,51.06382978723404,53.333333333333336,40.67796610169492,True,Hamilton,LTNER/GPT-NER,False
gemma327b*ImageInput*,,,,,,,,,False,LHSC,LTNER/GPT-NER,True
gemma327b*ImageInput*,10,18.0,10.0,17.0,45.94594594594595,48.57142857142857,47.22222222222222,40.476190476190474,True,Kingston,LTNER/GPT-NER,True
gemma327b*ImageInput*,8,47.0,5,14,51.85185185185185,22.950819672131146,31.818181818181817,21.21212121212121,True,MtSinai,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,7,20.0,0,20,74.07407407407408,50.0,59.701492537313435,50.0,True,SickKids,LTNER/GPT-NER,False
gemma327b*ImageInput*,14,46.0,13,12,30.76923076923077,20.689655172413794,24.74226804123711,16.901408450704224,True,SickKids,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,10,52.0,7,5,22.727272727272727,8.771929824561402,12.658227848101264,7.8125,True,MtSinai,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,5,70.0,4,1,10.0,1.4084507042253522,2.469135802469136,1.3333333333333335,True,NYGH,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,5,39.0,2,1,12.5,2.5,4.166666666666667,2.380952380952381,True,NYGH,LTNER/GPT-NER,True
gemma327b*ImageInput*,7,47.0,15.0,29.0,56.86274509803921,38.15789473684211,45.669291338582674,32.22222222222222,True,NYGH,LTNER/GPT-NER,False
gemma327b*ImageInput*,5,30.0,8.0,14.0,51.85185185185185,31.818181818181817,39.436619718309856,28.000000000000004,True,Hamilton,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,32,47.0,16,16,25.0,25.396825396825395,25.19685039370079,20.253164556962027,True,NYGH,LTNER/GPT-NER,False
gemma327b*ImageInput*,9,56.0,0,6,40.0,9.67741935483871,15.584415584415584,9.67741935483871,True,SickKids,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,6,54.0,2,1,11.11111111111111,1.8181818181818181,3.125,1.7543859649122806,True,NYGH,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,,,,,,,,,False,CHEO,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,5,40.0,0,12,70.58823529411765,23.076923076923077,34.78260869565217,23.076923076923077,True,Hamilton,LTNER/GPT-NER,True
gemma327b*ImageInput*,5,19.0,6,13,54.166666666666664,40.625,46.42857142857142,34.21052631578947,True,Hamilton,LTNER/GPT-NER,True
gemma327b*ImageInput*,8,22.0,4,14,53.84615384615385,38.88888888888889,45.16129032258065,35.0,True,MtSinai,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,7,43.0,7,7,33.33333333333333,14.000000000000002,19.71830985915493,12.280701754385964,True,MtSinai,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,25,24.0,9,7,17.073170731707318,22.58064516129032,19.444444444444443,17.5,True,Hamilton,LTNER/GPT-NER,True
gemma327b*ImageInput*,7,46.0,0,4,36.36363636363637,8.0,13.114754098360656,8.0,True,SickKids,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,9,61.0,3,3,20.0,4.6875,7.594936708860759,4.477611940298507,True,Hamilton,LTNER/GPT-NER,False
gemma327b*ImageInput*,4,18.0,8.0,29.0,70.73170731707317,61.702127659574465,65.90909090909092,55.769230769230774,True,Kingston,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,,,,,,,,,False,Kingston,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,11,41.0,4,15,50.0,26.785714285714285,34.88372093023256,25.0,True,LHSC,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,,,,,,,,,False,Kingston,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,13,35.0,9,2,8.333333333333332,5.405405405405405,6.557377049180327,4.3478260869565215,True,MtSinai,LTNER/GPT-NER,True
gemma327b*ImageInput*,10,50.0,6.0,11.0,40.74074074074074,18.0327868852459,25.0,17.1875,True,MtSinai,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,5,37.0,6,13,54.166666666666664,26.0,35.13513513513514,23.214285714285715,True,LHSC,LTNER/GPT-NER,False
gemma327b*ImageInput*,27,41.0,12,19,32.758620689655174,31.666666666666664,32.20338983050848,26.38888888888889,True,CHEO,LTNER/GPT-NER,True
gemma327b*ImageInput*,14,54.0,7.0,19.0,47.5,26.027397260273972,33.6283185840708,24.050632911392405,True,MtSinai,LTNER/GPT-NER,False
gemma327b*ImageInput*,8,27.0,4.0,30.0,71.42857142857143,52.63157894736842,60.606060606060595,51.724137931034484,True,CHEO,LTNER/GPT-NER,True
gemma327b*ImageInput*,13,29.0,17.0,11.0,26.82926829268293,27.500000000000004,27.160493827160497,20.37037037037037,True,Kingston,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,24,29.0,4,9,24.324324324324326,23.684210526315788,23.999999999999996,21.428571428571427,True,Kingston,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,12,38.0,10,4,15.384615384615385,9.523809523809524,11.76470588235294,7.6923076923076925,True,MtSinai,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,1,62.0,1,10,83.33333333333334,13.88888888888889,23.809523809523814,13.698630136986301,True,SickKids,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,6,45.0,5,11,50.0,19.642857142857142,28.205128205128204,18.0327868852459,True,Hamilton,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,39,53.0,4,1,2.272727272727273,1.8518518518518516,2.0408163265306123,1.7241379310344827,True,NYGH,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,3,64.0,1,9,69.23076923076923,12.32876712328767,20.930232558139533,12.162162162162163,True,MtSinai,LTNER/GPT-NER,True
gemma327b*ImageInput*,5,39.0,7.0,28.0,70.0,41.7910447761194,52.336448598130836,39.436619718309856,True,Kingston,LTNER/GPT-NER,True
gemma327b*ImageInput*,11,42.0,6,10,37.03703703703704,19.230769230769234,25.316455696202535,17.24137931034483,True,SickKids,LTNER/GPT-NER,True
gemma327b*ImageInput*,8,47.0,5.0,26.0,66.66666666666666,35.61643835616438,46.42857142857143,34.66666666666667,True,MtSinai,LTNER/GPT-NER,False
gemma327b*ImageInput*,8,26.0,14.0,14.0,38.88888888888889,35.0,36.842105263157904,26.923076923076923,True,Kingston,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,67,45.0,8,5,6.25,10.0,7.6923076923076925,8.620689655172415,True,NYGH,LTNER/GPT-NER,True
gemma327b*ImageInput*,7,45.0,11.0,9.0,33.33333333333333,16.666666666666664,22.22222222222222,14.516129032258066,True,NYGH,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,5,19.0,0,39,88.63636363636364,67.24137931034483,76.47058823529413,67.24137931034483,True,SickKids,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,16,53.0,1,6,26.08695652173913,10.16949152542373,14.634146341463413,10.0,True,SickKids,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,4,49.0,1,11,68.75,18.333333333333332,28.94736842105263,18.0327868852459,True,SickKids,LTNER/GPT-NER,True
gemma327b*ImageInput*,7,33.0,5,14,53.84615384615385,29.78723404255319,38.35616438356164,26.923076923076923,True,MtSinai,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,9,65.0,2,6,35.294117647058826,8.450704225352112,13.636363636363637,8.21917808219178,True,CHEO,LTNER/GPT-NER,True
gemma327b*ImageInput*,9,41.0,10.0,11.0,36.666666666666664,21.153846153846153,26.829268292682926,18.333333333333332,True,Hamilton,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,3,33.0,0,11,78.57142857142857,25.0,37.93103448275862,25.0,True,SickKids,LTNER/GPT-NER,False
gemma327b*ImageInput*,15,33.0,16.0,9.0,22.5,21.428571428571427,21.95121951219512,16.071428571428573,True,Kingston,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,8,54.0,5.0,10.0,43.47826086956522,15.625,22.988505747126435,14.705882352941178,True,LHSC,LTNER/GPT-NER,False
gemma327b*ImageInput*,12,25.0,6.0,19.0,51.35135135135135,43.18181818181818,46.91358024691358,39.58333333333333,True,CHEO,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,7,42.0,6,8,38.095238095238095,16.0,22.535211267605632,14.285714285714285,True,MtSinai,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,3,27.0,6,15,62.5,35.714285714285715,45.45454545454545,31.25,True,LHSC,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,11,45.0,7,4,18.181818181818183,8.16326530612245,11.267605633802816,7.142857142857142,True,MtSinai,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,4,75.0,1,8,61.53846153846154,9.63855421686747,16.666666666666668,9.523809523809524,True,MtSinai,LTNER/GPT-NER,True
gemma327b*ImageInput*,11,26.0,6.0,13.0,43.333333333333336,33.33333333333333,37.68115942028986,29.545454545454547,True,SickKids,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,4,40.0,1,32,86.48648648648648,44.44444444444444,58.71559633027523,43.83561643835616,True,CHEO,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,50,47.0,4,3,5.263157894736842,6.0,5.6074766355140175,5.555555555555555,True,Kingston,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,5,24.0,6,10,47.61904761904761,29.411764705882355,36.36363636363636,25.0,True,MtSinai,LTNER/GPT-NER,False
gemma327b*ImageInput*,10,35.0,4.0,12.0,46.15384615384615,25.53191489361702,32.87671232876713,24.0,True,SickKids,LTNER/GPT-NER,True
gemma327b*ImageInput*,8,48.0,10.0,22.0,55.00000000000001,31.428571428571427,40.0,27.848101265822784,True,NYGH,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,13,47.0,11,2,7.6923076923076925,4.081632653061225,5.333333333333334,3.3333333333333335,True,MtSinai,LTNER/GPT-NER,False
gemma327b*ImageInput*,19,38.0,7.0,45.0,63.38028169014085,54.21686746987952,58.44155844155844,51.724137931034484,True,LHSC,LTNER/GPT-NER,True
gemma327b*ImageInput*,4,32.0,6.0,29.0,74.35897435897436,47.540983606557376,58.0,44.61538461538462,True,CHEO,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,10,45.0,6.0,10.0,38.46153846153847,18.181818181818183,24.691358024691358,16.666666666666664,True,Hamilton,LTNER/GPT-NER,False
gemma327b*ImageInput*,6,22.0,7.0,13.0,50.0,37.142857142857146,42.622950819672134,32.5,True,Hamilton,LTNER/GPT-NER,False
gemma327b*ImageInput*,4,38.0,5.0,12.0,57.14285714285714,24.0,33.80281690140845,23.076923076923077,True,NYGH,LTNER/GPT-NER,True
gemma327b*ImageInput*,6,42.0,9.0,13.0,46.42857142857143,23.636363636363637,31.325301204819276,21.666666666666668,True,NYGH,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,38,35.0,14,8,13.333333333333334,18.6046511627907,15.533980582524272,14.035087719298245,True,NYGH,LTNER/GPT-NER,False
gemma327b*ImageInput*,10,34.0,4.0,13.0,48.148148148148145,27.659574468085108,35.13513513513514,27.083333333333332,True,MtSinai,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,12,36.0,9,5,19.230769230769234,12.195121951219512,14.925373134328359,10.0,True,MtSinai,LTNER/GPT-NER,True
gemma327b*ImageInput*,7,25.0,8.0,11.0,42.30769230769231,30.555555555555557,35.483870967741936,26.190476190476193,True,NYGH,LTNER/GPT-NER,False
gemma327b*ImageInput*,15,42.0,18.0,11.0,25.0,20.754716981132077,22.68041237113402,16.176470588235293,True,Kingston,LTNER/GPT-NER,False
gemma327b*ImageInput*,6,44.0,8,21,60.0,32.30769230769231,42.0,28.767123287671232,True,Hamilton,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,,,,,,,,,False,LHSC,LTNER/GPT-NER,True
gemma327b*ImageInput*,4,33.0,5.0,16.0,64.0,32.6530612244898,43.24324324324325,30.76923076923077,True,NYGH,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,3,27.0,6,15,62.5,35.714285714285715,45.45454545454545,31.25,True,LHSC,LTNER/GPT-NER,False
gemma327b*ImageInput*,8,69.0,7.0,31.0,67.3913043478261,31.0,42.465753424657535,29.523809523809526,True,MtSinai,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,12,53.0,4,6,27.27272727272727,10.16949152542373,14.814814814814817,9.523809523809524,True,NYGH,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,53,63.0,4,1,1.7241379310344827,1.5625,1.6393442622950818,1.4705882352941175,True,NYGH,LTNER/GPT-NER,True
gemma327b*ImageInput*,6,36.0,6.0,13.0,52.0,26.53061224489796,35.135135135135144,25.0,True,NYGH,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,,,,,,,,,False,SickKids,LTNER/GPT-NER,True
gemma327b*ImageInput*,11,37.0,4.0,12.0,44.44444444444444,24.489795918367346,31.578947368421048,24.0,True,MtSinai,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,,,,,,,,,False,Kingston,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,161,74.0,1,3,1.8181818181818181,3.896103896103896,2.4793388429752063,3.8461538461538463,True,Kingston,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,10,21.0,3,14,51.85185185185185,40.0,45.16129032258064,36.84210526315789,True,CHEO,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,,,,,,,,,False,CHEO,LTNER/GPT-NER,False
gemma327b*ImageInput*,9,37.0,3.0,14.0,53.84615384615385,27.450980392156865,36.36363636363636,26.923076923076923,True,SickKids,LTNER/GPT-NER,False
gemma327b*ImageInput*,6,32.0,4.0,18.0,64.28571428571429,36.0,46.15384615384616,34.61538461538461,True,Kingston,LTNER/GPT-NER,False
gemma327b*ImageInput*,6,41.0,10.0,22.0,57.89473684210527,34.92063492063492,43.56435643564356,31.88405797101449,True,NYGH,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,6,23.0,0,23,79.3103448275862,50.0,61.33333333333333,50.0,True,SickKids,LTNER/GPT-NER,False
gemma327b*ImageInput*,6,43.0,5,12,52.17391304347826,21.818181818181817,30.769230769230766,20.0,True,Hamilton,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,129,80.0,2,4,2.9629629629629632,4.761904761904762,3.6529680365296806,4.651162790697675,True,CHEO,LTNER/GPT-NER,True
gemma327b*ImageInput*,7,30.0,6.0,16.0,55.172413793103445,34.78260869565217,42.666666666666664,33.33333333333333,True,CHEO,LTNER/GPT-NER,True
gemma327b*ImageInput*,6,39.0,4.0,13.0,56.52173913043478,25.0,34.666666666666664,24.074074074074073,True,NYGH,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,4,17.0,0,35,89.74358974358975,67.3076923076923,76.92307692307693,67.3076923076923,True,SickKids,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,13,32.0,9,3,12.0,8.571428571428571,10.000000000000002,6.8181818181818175,True,MtSinai,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,37,60.0,2,4,9.30232558139535,6.25,7.4766355140186915,6.0606060606060606,True,Kingston,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,23,27.0,6,9,23.684210526315788,25.0,24.324324324324323,21.428571428571427,True,Hamilton,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,19,24.0,8,8,22.857142857142858,25.0,23.88059701492537,20.0,True,Hamilton,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,45,33.0,2,3,6.0,8.333333333333332,6.976744186046512,7.894736842105263,True,Kingston,LTNER/GPT-NER,False
mistral(24b)*ImageInput*,,,,,,,,,False,Hamilton,LTNER/GPT-NER,True
gemma327b*ImageInput*,9,37.0,1,6,37.5,13.953488372093023,20.338983050847457,13.636363636363635,True,SickKids,LTNER/GPT-NER,True
mistral(24b)*ImageInput*,5,46.0,3,1,11.11111111111111,2.127659574468085,3.5714285714285716,2.0,True,NYGH,LTNER/GPT-NER,False
